2021-03-14 02:12:42,542 passlib.registry registered 'md5_crypt' handler: <class 'passlib.handlers.md5_crypt.md5_crypt'>
2021-03-14 02:12:42,840 p=2269 u=root |  PLAY [Initialization Checkpoint Start] ******************************************************************************************************************************************
                        ], 
                        "cert-dir": [
                            "/etc/origin/node/certificates"
                        ], 
                        "container-runtime": [
                            "remote"
                        ], 
                        "container-runtime-endpoint": [
                            "/var/run/crio/crio.sock"
                        ], 
                        "enable-controller-attach-detach": [
                            "true"
                        ], 
                        "feature-gates": [
                            "RotateKubeletClientCertificate=true,RotateKubeletServerCertificate=true"
                        ], 
                        "image-service-endpoint": [
                            "/var/run/crio/crio.sock"
                        ], 
                        "node-labels": [
                            "node-role.kubernetes.io/master=true,node-role.kubernetes.io/infra=true,runtime=cri-o"
                        ], 
                        "pod-manifest-path": [
                            "/etc/origin/node/pods"
                        ], 
                        "rotate-certificates": [
                            "true"
                        ], 
                        "runtime-request-timeout": [
                            "10m"
                        ]
                    }, 
                    "masterClientConnectionOverrides": {
                        "acceptContentTypes": "application/vnd.kubernetes.protobuf,application/json", 
                        "burst": 40, 
                        "contentType": "application/vnd.kubernetes.protobuf", 
                        "qps": 20
                    }, 
                    "masterKubeConfig": "node.kubeconfig", 
                    "networkConfig": {
                        "mtu": 1450, 
                        "networkPluginName": "redhat/openshift-ovs-subnet"
                    }, 
                    "proxyArguments": {
                        "cluster-cidr": [
                            "10.128.0.0/14"
                        ]
                    }, 
                    "servingInfo": {
                        "bindAddress": "0.0.0.0:10250", 
                        "bindNetwork": "tcp4", 
                        "clientCA": "client-ca.crt"
                    }, 
                    "volumeConfig": {
                        "localQuota": {
                            "perFSGroup": null
                        }
                    }, 
                    "volumeDirectory": "/var/lib/origin/openshift.local.volumes"
                }, 
                "key": "kubeletArguments.node-labels"
            }
        ], 
        "state": "present"
    }
}
2021-03-14 02:22:44,220 p=2269 u=root |  TASK [openshift_node_group : create volume config template] *********************************************************************************************************************
2021-03-14 02:22:44,256 p=2269 u=root |  skipping: [master.okd.me]
2021-03-14 02:22:44,292 p=2269 u=root |  TASK [openshift_node_group : lay down the volume config from the existing configmap] ********************************************************************************************
2021-03-14 02:22:44,330 p=2269 u=root |  skipping: [master.okd.me]
2021-03-14 02:22:44,378 p=2269 u=root |  TASK [openshift_node_group : specialize the volume config for node-config-master-infra-crio] ************************************************************************************
2021-03-14 02:22:44,407 p=2269 u=root |  skipping: [master.okd.me]
2021-03-14 02:22:44,451 p=2269 u=root |  TASK [openshift_node_group : show the volume_yeditout debug var] ****************************************************************************************************************
2021-03-14 02:22:44,522 p=2269 u=root |  ok: [master.okd.me] => {
    "volume_yeditout": {
        "changed": false, 
        "skip_reason": "Conditional result was False", 
        "skipped": true
    }
}
2021-03-14 02:22:44,561 p=2269 u=root |  TASK [openshift_node_group : create node-config.yaml configmap] *****************************************************************************************************************
2021-03-14 02:22:45,668 p=2269 u=root |  changed: [master.okd.me]
2021-03-14 02:22:45,706 p=2269 u=root |  TASK [openshift_node_group : create node-config.yaml and volume-config.yaml configmap] ******************************************************************************************
2021-03-14 02:22:45,733 p=2269 u=root |  skipping: [master.okd.me]
2021-03-14 02:22:45,770 p=2269 u=root |  TASK [openshift_node_group : remove templated files] ****************************************************************************************************************************
2021-03-14 02:22:46,156 p=2269 u=root |  changed: [master.okd.me]
2021-03-14 02:22:46,193 p=2269 u=root |  TASK [openshift_node_group : include_tasks] *************************************************************************************************************************************
2021-03-14 02:22:46,255 p=2269 u=root |  included: /usr/share/ansible/openshift-ansible/roles/openshift_node_group/tasks/fetch_config.yml for master.okd.me
2021-03-14 02:22:46,303 p=2269 u=root |  TASK [openshift_node_group : fetch node configmap] ******************************************************************************************************************************
2021-03-14 02:22:47,187 p=2269 u=root |  ok: [master.okd.me]
2021-03-14 02:22:47,238 p=2269 u=root |  TASK [openshift_node_group : debug node config] *********************************************************************************************************************************
2021-03-14 02:22:47,314 p=2269 u=root |  ok: [master.okd.me] => {
    "configout": {
        "changed": false, 
        "failed": false, 
        "results": {
            "cmd": "/usr/bin/oc get configmap node-config-all-in-one -o json -n openshift-node", 
            "results": [
                {}
            ], 
            "returncode": 0, 
            "stderr": "Error from server (NotFound): configmaps \"node-config-all-in-one\" not found\n", 
            "stdout": ""
        }, 
        "state": "list"
    }
}
2021-03-14 02:22:47,370 p=2269 u=root |  TASK [openshift_node_group : create a temp dir for this work] *******************************************************************************************************************
2021-03-14 02:22:47,771 p=2269 u=root |  changed: [master.okd.me]
2021-03-14 02:22:47,808 p=2269 u=root |  TASK [openshift_node_group : create node config template] ***********************************************************************************************************************
2021-03-14 02:22:48,557 p=2269 u=root |  changed: [master.okd.me]
2021-03-14 02:22:48,592 p=2269 u=root |  TASK [openshift_node_group : lay down the config from the existing configmap] ***************************************************************************************************
2021-03-14 02:22:48,621 p=2269 u=root |  skipping: [master.okd.me]
2021-03-14 02:22:48,662 p=2269 u=root |  TASK [openshift_node_group : specialize the generated configs for node-config-all-in-one] ***************************************************************************************
2021-03-14 02:22:49,128 p=2269 u=root |  changed: [master.okd.me]
2021-03-14 02:22:49,174 p=2269 u=root |  TASK [openshift_node_group : show the yeditout debug var] ***********************************************************************************************************************
2021-03-14 02:22:49,258 p=2269 u=root |  ok: [master.okd.me] => {
    "yeditout": {
        "changed": true, 
        "failed": false, 
        "result": [
            {
                "edit": {
                    "apiVersion": "v1", 
                    "authConfig": {
                        "authenticationCacheSize": 1000, 
                        "authenticationCacheTTL": "5m", 
                        "authorizationCacheSize": 1000, 
                        "authorizationCacheTTL": "5m"
                    }, 
                    "dnsBindAddress": "127.0.0.1:53", 
                    "dnsDomain": "cluster.local", 
                    "dnsIP": "0.0.0.0", 
                    "dnsNameservers": null, 
                    "dnsRecursiveResolvConf": "/etc/origin/node/resolv.conf", 
                    "dockerConfig": {
                        "dockerShimRootDirectory": "/var/lib/dockershim", 
                        "dockerShimSocket": "/var/run/dockershim.sock", 
                        "execHandlerName": "native"
                    }, 
                    "enableUnidling": true, 
                    "imageConfig": {
                        "format": "docker.io/openshift/origin-${component}:${version}", 
                        "latest": false
                    }, 
                    "iptablesSyncPeriod": "30s", 
                    "kind": "NodeConfig", 
                    "kubeletArguments": {
                        "bootstrap-kubeconfig": [
                            "/etc/origin/node/bootstrap.kubeconfig"
                        ], 
                        "cert-dir": [
                            "/etc/origin/node/certificates"
                        ], 
                        "enable-controller-attach-detach": [
                            "true"
                        ], 
                        "feature-gates": [
                            "RotateKubeletClientCertificate=true,RotateKubeletServerCertificate=true"
                        ], 
                        "node-labels": [
                            "node-role.kubernetes.io/master=true,node-role.kubernetes.io/infra=true,node-role.kubernetes.io/compute=true"
                        ], 
                        "pod-manifest-path": [
                            "/etc/origin/node/pods"
                        ], 
                        "rotate-certificates": [
                            "true"
                        ]
                    }, 
                    "masterClientConnectionOverrides": {
                        "acceptContentTypes": "application/vnd.kubernetes.protobuf,application/json", 
                        "burst": 40, 
                        "contentType": "application/vnd.kubernetes.protobuf", 
                        "qps": 20
                    }, 
                    "masterKubeConfig": "node.kubeconfig", 
                    "networkConfig": {
                        "mtu": 1450, 
                        "networkPluginName": "redhat/openshift-ovs-subnet"
                    }, 
                    "proxyArguments": {
                        "cluster-cidr": [
                            "10.128.0.0/14"
                        ]
                    }, 
                    "servingInfo": {
                        "bindAddress": "0.0.0.0:10250", 
                        "bindNetwork": "tcp4", 
                        "clientCA": "client-ca.crt"
                    }, 
                    "volumeConfig": {
                        "localQuota": {
                            "perFSGroup": null
                        }
                    }, 
                    "volumeDirectory": "/var/lib/origin/openshift.local.volumes"
                }, 
                "key": "kubeletArguments.node-labels"
            }
        ], 
        "state": "present"
    }
}
2021-03-14 02:22:49,293 p=2269 u=root |  TASK [openshift_node_group : create volume config template] *********************************************************************************************************************
2021-03-14 02:22:49,331 p=2269 u=root |  skipping: [master.okd.me]
2021-03-14 02:22:49,366 p=2269 u=root |  TASK [openshift_node_group : lay down the volume config from the existing configmap] ********************************************************************************************
2021-03-14 02:22:49,394 p=2269 u=root |  skipping: [master.okd.me]
2021-03-14 02:22:49,434 p=2269 u=root |  TASK [openshift_node_group : specialize the volume config for node-config-all-in-one] *******************************************************************************************
2021-03-14 02:22:49,459 p=2269 u=root |  skipping: [master.okd.me]
2021-03-14 02:22:49,496 p=2269 u=root |  TASK [openshift_node_group : show the volume_yeditout debug var] ****************************************************************************************************************
2021-03-14 02:22:49,562 p=2269 u=root |  ok: [master.okd.me] => {
    "volume_yeditout": {
        "changed": false, 
        "skip_reason": "Conditional result was False", 
        "skipped": true
    }
}
2021-03-14 02:22:49,601 p=2269 u=root |  TASK [openshift_node_group : create node-config.yaml configmap] *****************************************************************************************************************
2021-03-14 02:22:50,932 p=2269 u=root |  changed: [master.okd.me]
2021-03-14 02:22:50,968 p=2269 u=root |  TASK [openshift_node_group : create node-config.yaml and volume-config.yaml configmap] ******************************************************************************************
2021-03-14 02:22:50,998 p=2269 u=root |  skipping: [master.okd.me]
2021-03-14 02:22:51,035 p=2269 u=root |  TASK [openshift_node_group : remove templated files] ****************************************************************************************************************************
2021-03-14 02:22:51,415 p=2269 u=root |  changed: [master.okd.me]
2021-03-14 02:22:51,453 p=2269 u=root |  TASK [openshift_node_group : include_tasks] *************************************************************************************************************************************
2021-03-14 02:22:51,517 p=2269 u=root |  included: /usr/share/ansible/openshift-ansible/roles/openshift_node_group/tasks/fetch_config.yml for master.okd.me
2021-03-14 02:22:51,567 p=2269 u=root |  TASK [openshift_node_group : fetch node configmap] ******************************************************************************************************************************
2021-03-14 02:22:52,391 p=2269 u=root |  ok: [master.okd.me]
2021-03-14 02:22:52,428 p=2269 u=root |  TASK [openshift_node_group : debug node config] *********************************************************************************************************************************
2021-03-14 02:22:52,495 p=2269 u=root |  ok: [master.okd.me] => {
    "configout": {
        "changed": false, 
        "failed": false, 
        "results": {
            "cmd": "/usr/bin/oc get configmap node-config-all-in-one-crio -o json -n openshift-node", 
            "results": [
                {}
            ], 
            "returncode": 0, 
            "stderr": "Error from server (NotFound): configmaps \"node-config-all-in-one-crio\" not found\n", 
            "stdout": ""
        }, 
        "state": "list"
    }
}
2021-03-14 02:22:52,534 p=2269 u=root |  TASK [openshift_node_group : create a temp dir for this work] *******************************************************************************************************************
2021-03-14 02:22:52,912 p=2269 u=root |  changed: [master.okd.me]
2021-03-14 02:22:52,947 p=2269 u=root |  TASK [openshift_node_group : create node config template] ***********************************************************************************************************************
2021-03-14 02:22:53,682 p=2269 u=root |  changed: [master.okd.me]
2021-03-14 02:22:53,726 p=2269 u=root |  TASK [openshift_node_group : lay down the config from the existing configmap] ***************************************************************************************************
2021-03-14 02:22:53,769 p=2269 u=root |  skipping: [master.okd.me]
2021-03-14 02:22:53,816 p=2269 u=root |  TASK [openshift_node_group : specialize the generated configs for node-config-all-in-one-crio] **********************************************************************************
2021-03-14 02:22:54,321 p=2269 u=root |  changed: [master.okd.me]
2021-03-14 02:22:54,367 p=2269 u=root |  TASK [openshift_node_group : show the yeditout debug var] ***********************************************************************************************************************
2021-03-14 02:22:54,456 p=2269 u=root |  ok: [master.okd.me] => {
    "yeditout": {
        "changed": true, 
        "failed": false, 
        "result": [
            {
                "edit": {
                    "apiVersion": "v1", 
                    "authConfig": {
                        "authenticationCacheSize": 1000, 
                        "authenticationCacheTTL": "5m", 
                        "authorizationCacheSize": 1000, 
                        "authorizationCacheTTL": "5m"
                    }, 
                    "dnsBindAddress": "127.0.0.1:53", 
                    "dnsDomain": "cluster.local", 
                    "dnsIP": "0.0.0.0", 
                    "dnsNameservers": null, 
                    "dnsRecursiveResolvConf": "/etc/origin/node/resolv.conf", 
                    "dockerConfig": {
                        "dockerShimRootDirectory": "/var/lib/dockershim", 
                        "dockerShimSocket": "/var/run/dockershim.sock", 
                        "execHandlerName": "native"
                    }, 
                    "enableUnidling": true, 
                    "imageConfig": {
                        "format": "docker.io/openshift/origin-${component}:${version}", 
                        "latest": false
                    }, 
                    "iptablesSyncPeriod": "30s", 
                    "kind": "NodeConfig", 
                    "kubeletArguments": {
                        "bootstrap-kubeconfig": [
                            "/etc/origin/node/bootstrap.kubeconfig"
                        ], 
                        "cert-dir": [
                            "/etc/origin/node/certificates"
                        ], 
                        "container-runtime": [
                            "remote"
                        ], 
                        "enable-controller-attach-detach": [
                            "true"
                        ], 
                        "feature-gates": [
                            "RotateKubeletClientCertificate=true,RotateKubeletServerCertificate=true"
                        ], 
                        "node-labels": [
                            {
                                "< this is always modified via yedit": "openshift_node_labels_edit >"
                            }
                        ], 
                        "pod-manifest-path": [
                            "/etc/origin/node/pods"
                        ], 
                        "rotate-certificates": [
                            "true"
                        ]
                    }, 
                    "masterClientConnectionOverrides": {
                        "acceptContentTypes": "application/vnd.kubernetes.protobuf,application/json", 
                        "burst": 40, 
                        "contentType": "application/vnd.kubernetes.protobuf", 
                        "qps": 20
                    }, 
                    "masterKubeConfig": "node.kubeconfig", 
                    "networkConfig": {
                        "mtu": 1450, 
                        "networkPluginName": "redhat/openshift-ovs-subnet"
                    }, 
                    "proxyArguments": {
                        "cluster-cidr": [
                            "10.128.0.0/14"
                        ]
                    }, 
                    "servingInfo": {
                        "bindAddress": "0.0.0.0:10250", 
                        "bindNetwork": "tcp4", 
                        "clientCA": "client-ca.crt"
                    }, 
                    "volumeConfig": {
                        "localQuota": {
                            "perFSGroup": null
                        }
                    }, 
                    "volumeDirectory": "/var/lib/origin/openshift.local.volumes"
                }, 
                "key": "kubeletArguments.container-runtime"
            }, 
            {
                "edit": {
                    "apiVersion": "v1", 
                    "authConfig": {
                        "authenticationCacheSize": 1000, 
                        "authenticationCacheTTL": "5m", 
                        "authorizationCacheSize": 1000, 
                        "authorizationCacheTTL": "5m"
                    }, 
                    "dnsBindAddress": "127.0.0.1:53", 
                    "dnsDomain": "cluster.local", 
                    "dnsIP": "0.0.0.0", 
                    "dnsNameservers": null, 
                    "dnsRecursiveResolvConf": "/etc/origin/node/resolv.conf", 
                    "dockerConfig": {
                        "dockerShimRootDirectory": "/var/lib/dockershim", 
                        "dockerShimSocket": "/var/run/dockershim.sock", 
                        "execHandlerName": "native"
                    }, 
                    "enableUnidling": true, 
                    "imageConfig": {
                        "format": "docker.io/openshift/origin-${component}:${version}", 
                        "latest": false
                    }, 
                    "iptablesSyncPeriod": "30s", 
                    "kind": "NodeConfig", 
                    "kubeletArguments": {
                        "bootstrap-kubeconfig": [
                            "/etc/origin/node/bootstrap.kubeconfig"
                        ], 
                        "cert-dir": [
                            "/etc/origin/node/certificates"
                        ], 
                        "container-runtime": [
                            "remote"
                        ], 
                        "container-runtime-endpoint": [
                            "/var/run/crio/crio.sock"
                        ], 
                        "enable-controller-attach-detach": [
                            "true"
                        ], 
                        "feature-gates": [
                            "RotateKubeletClientCertificate=true,RotateKubeletServerCertificate=true"
                        ], 
                        "node-labels": [
                            {
                                "< this is always modified via yedit": "openshift_node_labels_edit >"
                            }
                        ], 
                        "pod-manifest-path": [
                            "/etc/origin/node/pods"
                        ], 
                        "rotate-certificates": [
                            "true"
                        ]
                    }, 
                    "masterClientConnectionOverrides": {
                        "acceptContentTypes": "application/vnd.kubernetes.protobuf,application/json", 
                        "burst": 40, 
                        "contentType": "application/vnd.kubernetes.protobuf", 
                        "qps": 20
                    }, 
                    "masterKubeConfig": "node.kubeconfig", 
                    "networkConfig": {
                        "mtu": 1450, 
                        "networkPluginName": "redhat/openshift-ovs-subnet"
                    }, 
                    "proxyArguments": {
                        "cluster-cidr": [
                            "10.128.0.0/14"
                        ]
                    }, 
                    "servingInfo": {
                        "bindAddress": "0.0.0.0:10250", 
                        "bindNetwork": "tcp4", 
                        "clientCA": "client-ca.crt"
                    }, 
                    "volumeConfig": {
                        "localQuota": {
                            "perFSGroup": null
                        }
                    }, 
                    "volumeDirectory": "/var/lib/origin/openshift.local.volumes"
                }, 
                "key": "kubeletArguments.container-runtime-endpoint"
            }, 
            {
                "edit": {
                    "apiVersion": "v1", 
                    "authConfig": {
                        "authenticationCacheSize": 1000, 
                        "authenticationCacheTTL": "5m", 
                        "authorizationCacheSize": 1000, 
                        "authorizationCacheTTL": "5m"
                    }, 
                    "dnsBindAddress": "127.0.0.1:53", 
                    "dnsDomain": "cluster.local", 
                    "dnsIP": "0.0.0.0", 
                    "dnsNameservers": null, 
                    "dnsRecursiveResolvConf": "/etc/origin/node/resolv.conf", 
                    "dockerConfig": {
                        "dockerShimRootDirectory": "/var/lib/dockershim", 
                        "dockerShimSocket": "/var/run/dockershim.sock", 
                        "execHandlerName": "native"
                    }, 
                    "enableUnidling": true, 
                    "imageConfig": {
                        "format": "docker.io/openshift/origin-${component}:${version}", 
                        "latest": false
                    }, 
                    "iptablesSyncPeriod": "30s", 
                    "kind": "NodeConfig", 
                    "kubeletArguments": {
                        "bootstrap-kubeconfig": [
                            "/etc/origin/node/bootstrap.kubeconfig"
                        ], 
                        "cert-dir": [
                            "/etc/origin/node/certificates"
                        ], 
                        "container-runtime": [
                            "remote"
                        ], 
                        "container-runtime-endpoint": [
                            "/var/run/crio/crio.sock"
                        ], 
                        "enable-controller-attach-detach": [
                            "true"
                        ], 
                        "feature-gates": [
                            "RotateKubeletClientCertificate=true,RotateKubeletServerCertificate=true"
                        ], 
                        "image-service-endpoint": [
                            "/var/run/crio/crio.sock"
                        ], 
                        "node-labels": [
                            {
                                "< this is always modified via yedit": "openshift_node_labels_edit >"
                            }
                        ], 
                        "pod-manifest-path": [
                            "/etc/origin/node/pods"
                        ], 
                        "rotate-certificates": [
                            "true"
                        ]
                    }, 
                    "masterClientConnectionOverrides": {
                        "acceptContentTypes": "application/vnd.kubernetes.protobuf,application/json", 
                        "burst": 40, 
                        "contentType": "application/vnd.kubernetes.protobuf", 
                        "qps": 20
                    }, 
                    "masterKubeConfig": "node.kubeconfig", 
                    "networkConfig": {
                        "mtu": 1450, 
                        "networkPluginName": "redhat/openshift-ovs-subnet"
                    }, 
                    "proxyArguments": {
                        "cluster-cidr": [
                            "10.128.0.0/14"
                        ]
                    }, 
                    "servingInfo": {
                        "bindAddress": "0.0.0.0:10250", 
                        "bindNetwork": "tcp4", 
                        "clientCA": "client-ca.crt"
                    }, 
                    "volumeConfig": {
                        "localQuota": {
                            "perFSGroup": null
                        }
                    }, 
                    "volumeDirectory": "/var/lib/origin/openshift.local.volumes"
                }, 
                "key": "kubeletArguments.image-service-endpoint"
            }, 
            {
                "edit": {
                    "apiVersion": "v1", 
                    "authConfig": {
                        "authenticationCacheSize": 1000, 
                        "authenticationCacheTTL": "5m", 
                        "authorizationCacheSize": 1000, 
                        "authorizationCacheTTL": "5m"
                    }, 
                    "dnsBindAddress": "127.0.0.1:53", 
                    "dnsDomain": "cluster.local", 
                    "dnsIP": "0.0.0.0", 
                    "dnsNameservers": null, 
                    "dnsRecursiveResolvConf": "/etc/origin/node/resolv.conf", 
                    "dockerConfig": {
                        "dockerShimRootDirectory": "/var/lib/dockershim", 
                        "dockerShimSocket": "/var/run/dockershim.sock", 
                        "execHandlerName": "native"
                    }, 
                    "enableUnidling": true, 
                    "imageConfig": {
                        "format": "docker.io/openshift/origin-${component}:${version}", 
                        "latest": false
                    }, 
                    "iptablesSyncPeriod": "30s", 
                    "kind": "NodeConfig", 
                    "kubeletArguments": {
                        "bootstrap-kubeconfig": [
                            "/etc/origin/node/bootstrap.kubeconfig"
                        ], 
                        "cert-dir": [
                            "/etc/origin/node/certificates"
                        ], 
                        "container-runtime": [
                            "remote"
                        ], 
                        "container-runtime-endpoint": [
                            "/var/run/crio/crio.sock"
                        ], 
                        "enable-controller-attach-detach": [
                            "true"
                        ], 
                        "feature-gates": [
                            "RotateKubeletClientCertificate=true,RotateKubeletServerCertificate=true"
                        ], 
                        "image-service-endpoint": [
                            "/var/run/crio/crio.sock"
                        ], 
                        "node-labels": [
                            {
                                "< this is always modified via yedit": "openshift_node_labels_edit >"
                            }
                        ], 
                        "pod-manifest-path": [
                            "/etc/origin/node/pods"
                        ], 
                        "rotate-certificates": [
                            "true"
                        ], 
                        "runtime-request-timeout": [
                            "10m"
                        ]
                    }, 
                    "masterClientConnectionOverrides": {
                        "acceptContentTypes": "application/vnd.kubernetes.protobuf,application/json", 
                        "burst": 40, 
                        "contentType": "application/vnd.kubernetes.protobuf", 
                        "qps": 20
                    }, 
                    "masterKubeConfig": "node.kubeconfig", 
                    "networkConfig": {
                        "mtu": 1450, 
                        "networkPluginName": "redhat/openshift-ovs-subnet"
                    }, 
                    "proxyArguments": {
                        "cluster-cidr": [
                            "10.128.0.0/14"
                        ]
                    }, 
                    "servingInfo": {
                        "bindAddress": "0.0.0.0:10250", 
                        "bindNetwork": "tcp4", 
                        "clientCA": "client-ca.crt"
                    }, 
                    "volumeConfig": {
                        "localQuota": {
                            "perFSGroup": null
                        }
                    }, 
                    "volumeDirectory": "/var/lib/origin/openshift.local.volumes"
                }, 
                "key": "kubeletArguments.runtime-request-timeout"
            }, 
            {
                "edit": {
                    "apiVersion": "v1", 
                    "authConfig": {
                        "authenticationCacheSize": 1000, 
                        "authenticationCacheTTL": "5m", 
                        "authorizationCacheSize": 1000, 
                        "authorizationCacheTTL": "5m"
                    }, 
                    "dnsBindAddress": "127.0.0.1:53", 
                    "dnsDomain": "cluster.local", 
                    "dnsIP": "0.0.0.0", 
                    "dnsNameservers": null, 
                    "dnsRecursiveResolvConf": "/etc/origin/node/resolv.conf", 
                    "dockerConfig": {
                        "dockerShimRootDirectory": "/var/lib/dockershim", 
                        "dockerShimSocket": "/var/run/dockershim.sock", 
                        "execHandlerName": "native"
                    }, 
                    "enableUnidling": true, 
                    "imageConfig": {
                        "format": "docker.io/openshift/origin-${component}:${version}", 
                        "latest": false
                    }, 
                    "iptablesSyncPeriod": "30s", 
                    "kind": "NodeConfig", 
                    "kubeletArguments": {
                        "bootstrap-kubeconfig": [
                            "/etc/origin/node/bootstrap.kubeconfig"
                        ], 
                        "cert-dir": [
                            "/etc/origin/node/certificates"
                        ], 
                        "container-runtime": [
                            "remote"
                        ], 
                        "container-runtime-endpoint": [
                            "/var/run/crio/crio.sock"
                        ], 
                        "enable-controller-attach-detach": [
                            "true"
                        ], 
                        "feature-gates": [
                            "RotateKubeletClientCertificate=true,RotateKubeletServerCertificate=true"
                        ], 
                        "image-service-endpoint": [
                            "/var/run/crio/crio.sock"
                        ], 
                        "node-labels": [
                            "node-role.kubernetes.io/master=true,node-role.kubernetes.io/infra=true,node-role.kubernetes.io/compute=true,runtime=cri-o"
                        ], 
                        "pod-manifest-path": [
                            "/etc/origin/node/pods"
                        ], 
                        "rotate-certificates": [
                            "true"
                        ], 
                        "runtime-request-timeout": [
                            "10m"
                        ]
                    }, 
                    "masterClientConnectionOverrides": {
                        "acceptContentTypes": "application/vnd.kubernetes.protobuf,application/json", 
                        "burst": 40, 
                        "contentType": "application/vnd.kubernetes.protobuf", 
                        "qps": 20
                    }, 
                    "masterKubeConfig": "node.kubeconfig", 
                    "networkConfig": {
                        "mtu": 1450, 
                        "networkPluginName": "redhat/openshift-ovs-subnet"
                    }, 
                    "proxyArguments": {
                        "cluster-cidr": [
                            "10.128.0.0/14"
                        ]
                    }, 
                    "servingInfo": {
                        "bindAddress": "0.0.0.0:10250", 
                        "bindNetwork": "tcp4", 
                        "clientCA": "client-ca.crt"
                    }, 
                    "volumeConfig": {
                        "localQuota": {
                            "perFSGroup": null
                        }
                    }, 
                    "volumeDirectory": "/var/lib/origin/openshift.local.volumes"
                }, 
                "key": "kubeletArguments.node-labels"
            }
        ], 
        "state": "present"
    }
}
2021-03-14 02:22:54,497 p=2269 u=root |  TASK [openshift_node_group : create volume config template] *********************************************************************************************************************
2021-03-14 02:22:54,539 p=2269 u=root |  skipping: [master.okd.me]
2021-03-14 02:22:54,576 p=2269 u=root |  TASK [openshift_node_group : lay down the volume config from the existing configmap] ********************************************************************************************
2021-03-14 02:22:54,604 p=2269 u=root |  skipping: [master.okd.me]
2021-03-14 02:22:54,644 p=2269 u=root |  TASK [openshift_node_group : specialize the volume config for node-config-all-in-one-crio] **************************************************************************************
2021-03-14 02:22:54,673 p=2269 u=root |  skipping: [master.okd.me]
2021-03-14 02:22:54,711 p=2269 u=root |  TASK [openshift_node_group : show the volume_yeditout debug var] ****************************************************************************************************************
2021-03-14 02:22:54,777 p=2269 u=root |  ok: [master.okd.me] => {
    "volume_yeditout": {
        "changed": false, 
        "skip_reason": "Conditional result was False", 
        "skipped": true
    }
}
2021-03-14 02:22:54,816 p=2269 u=root |  TASK [openshift_node_group : create node-config.yaml configmap] *****************************************************************************************************************
2021-03-14 02:22:56,104 p=2269 u=root |  changed: [master.okd.me]
2021-03-14 02:22:56,146 p=2269 u=root |  TASK [openshift_node_group : create node-config.yaml and volume-config.yaml configmap] ******************************************************************************************
2021-03-14 02:22:56,177 p=2269 u=root |  skipping: [master.okd.me]
2021-03-14 02:22:56,217 p=2269 u=root |  TASK [openshift_node_group : remove templated files] ****************************************************************************************************************************
2021-03-14 02:22:56,784 p=2269 u=root |  changed: [master.okd.me]
2021-03-14 02:22:56,827 p=2269 u=root |  TASK [openshift_bootstrap_autoapprover : Make temp directory for templates] *****************************************************************************************************
2021-03-14 02:22:56,883 p=2269 u=root |  skipping: [master.okd.me]
2021-03-14 02:22:56,923 p=2269 u=root |  TASK [openshift_bootstrap_autoapprover : Copy templates to temp directory] ******************************************************************************************************
2021-03-14 02:22:56,966 p=2269 u=root |  skipping: [master.okd.me] => (item=/usr/share/ansible/openshift-ansible/roles/openshift_bootstrap_autoapprover/files/openshift-bootstrap-controller-serviceaccount.yaml) 
2021-03-14 02:22:56,979 p=2269 u=root |  skipping: [master.okd.me] => (item=/usr/share/ansible/openshift-ansible/roles/openshift_bootstrap_autoapprover/files/openshift-bootstrap-controller.yaml) 
2021-03-14 02:22:56,986 p=2269 u=root |  skipping: [master.okd.me] => (item=/usr/share/ansible/openshift-ansible/roles/openshift_bootstrap_autoapprover/files/openshift-bootstrap-controller-policy.yaml) 
2021-03-14 02:22:56,997 p=2269 u=root |  skipping: [master.okd.me] => (item=/usr/share/ansible/openshift-ansible/roles/openshift_bootstrap_autoapprover/files/openshift-bootstrap-controller-role.yaml) 
2021-03-14 02:22:57,008 p=2269 u=root |  skipping: [master.okd.me] => (item=/usr/share/ansible/openshift-ansible/roles/openshift_bootstrap_autoapprover/files/openshift-bootstrap-images.yaml) 
2021-03-14 02:22:57,057 p=2269 u=root |  TASK [openshift_bootstrap_autoapprover : Update the image tag] ******************************************************************************************************************
2021-03-14 02:22:57,085 p=2269 u=root |  skipping: [master.okd.me]
2021-03-14 02:22:57,124 p=2269 u=root |  TASK [openshift_bootstrap_autoapprover : Remove the image stream tag] ***********************************************************************************************************
2021-03-14 02:22:57,151 p=2269 u=root |  skipping: [master.okd.me]
2021-03-14 02:22:57,192 p=2269 u=root |  TASK [openshift_bootstrap_autoapprover : Apply the config] **********************************************************************************************************************
2021-03-14 02:22:57,220 p=2269 u=root |  skipping: [master.okd.me]
2021-03-14 02:22:57,256 p=2269 u=root |  TASK [openshift_bootstrap_autoapprover : Remove temp directory] *****************************************************************************************************************
2021-03-14 02:22:57,284 p=2269 u=root |  skipping: [master.okd.me]
2021-03-14 02:22:57,326 p=2269 u=root |  TASK [openshift_node_group : Ensure project exists] *****************************************************************************************************************************
2021-03-14 02:22:59,015 p=2269 u=root |  changed: [master.okd.me]
2021-03-14 02:22:59,071 p=2269 u=root |  TASK [openshift_node_group : Make temp directory for templates] *****************************************************************************************************************
2021-03-14 02:22:59,469 p=2269 u=root |  ok: [master.okd.me]
2021-03-14 02:22:59,506 p=2269 u=root |  TASK [openshift_node_group : Copy templates to temp directory] ******************************************************************************************************************
